"","gameid","date","type","teamid","team","home","away","MIN","PTS","FGM","FGA","FG.","X3PM","X3PA","X3P.","FTM","FTA","FT.","OREB","DREB","REB","AST","TOV","STL","BLK","PF","X...","win","season","at.home","div","opponent"
"740",22300340,"2023-12-16","regular",1610612760,"OKC","DEN","OKC",48,118,43,84,51.2,7,21,33.3,25,30,83.3,9,31,40,22,11,4,9,19,1,"Yes",2024,FALSE,"West","DEN"
"741",22300341,"2023-12-16","regular",1610612742,"DAL","POR","DAL",48,131,48,97,49.5,16,47,34,19,21,90.5,11,36,47,27,13,7,2,17,11,"Yes",2024,FALSE,"West","POR"
"742",22300341,"2023-12-16","regular",1610612757,"POR","POR","DAL",48,120,47,94,50,7,32,21.9,19,22,86.4,10,34,44,17,11,8,2,21,-11,"No",2024,TRUE,"West","DAL"
"743",22300342,"2023-12-16","regular",1610612758,"SAC","SAC","UTA",48,125,46,85,54.1,22,45,48.9,11,15,73.3,8,37,45,36,18,6,2,17,21,"Yes",2024,TRUE,"West","UTA"
"744",22300342,"2023-12-16","regular",1610612762,"UTA","SAC","UTA",48,104,38,86,44.2,12,37,32.4,16,21,76.2,9,28,37,28,13,8,3,12,-21,"No",2024,FALSE,"West","SAC"
"745",22300343,"2023-12-16","regular",1610612746,"LAC","LAC","NYK",48,144,50,88,56.8,16,33,48.5,28,34,82.4,8,34,42,36,9,8,6,21,22,"Yes",2024,TRUE,"West","NYK"
"746",22300343,"2023-12-16","regular",1610612752,"NYK","LAC","NYK",48,122,44,94,46.8,11,35,31.4,23,26,88.5,12,27,39,20,10,7,4,22,-22,"No",2024,FALSE,"East","LAC"
"747",22300344,"2023-12-17","regular",1610612738,"BOS","BOS","ORL",48,114,45,95,47.4,17,36,47.2,7,8,87.5,10,45,55,18,14,4,10,19,17,"Yes",2024,TRUE,"East","ORL"
"748",22300344,"2023-12-17","regular",1610612753,"ORL","BOS","ORL",48,97,34,89,38.2,11,36,30.6,18,24,75,10,33,43,18,9,7,4,16,-17,"No",2024,FALSE,"East","BOS"
"749",22300345,"2023-12-17","regular",1610612740,"NOP","SAS","NOP",48,146,55,98,56.1,22,42,52.4,14,22,63.6,11,40,51,38,15,11,3,19,36,"Yes",2024,FALSE,"West","SAS"
"750",22300345,"2023-12-17","regular",1610612759,"SAS","SAS","NOP",48,110,40,94,42.6,15,42,35.7,15,21,71.4,9,30,39,29,13,6,6,15,-36,"No",2024,TRUE,"West","NOP"
"751",22300346,"2023-12-17","regular",1610612745,"HOU","MIL","HOU",48,119,45,85,52.9,11,27,40.7,18,21,85.7,6,25,31,26,10,8,4,21,-9,"No",2024,FALSE,"West","MIL"
"752",22300346,"2023-12-17","regular",1610612749,"MIL","MIL","HOU",48,128,45,90,50,13,36,36.1,25,32,78.1,16,30,46,25,17,4,1,23,9,"Yes",2024,TRUE,"East","HOU"
"753",22300347,"2023-12-17","regular",1610612756,"PHX","PHX","WAS",48,112,41,90,45.6,7,31,22.6,23,30,76.7,13,41,54,29,17,8,6,16,4,"Yes",2024,TRUE,"West","WAS"
"754",22300347,"2023-12-17","regular",1610612764,"WAS","PHX","WAS",48,108,39,95,41.1,14,46,30.4,16,20,80,10,34,44,24,10,8,6,25,-4,"No",2024,FALSE,"East","PHX"
"755",22300348,"2023-12-17","regular",1610612744,"GSW","POR","GSW",48,118,46,87,52.9,13,38,34.2,13,19,68.4,11,32,43,31,14,10,4,20,4,"Yes",2024,FALSE,"West","POR"
"756",22300348,"2023-12-17","regular",1610612757,"POR","POR","GSW",48,114,40,85,47.1,13,35,37.1,21,23,91.3,9,28,37,23,14,10,4,20,-4,"No",2024,TRUE,"West","GSW"
"757",22300349,"2023-12-18","regular",1610612739,"CLE","CLE","HOU",53,135,47,97,48.5,19,48,39.6,22,34,64.7,14,24,38,29,12,7,8,25,5,"Yes",2024,TRUE,"East","HOU"
"758",22300349,"2023-12-18","regular",1610612745,"HOU","CLE","HOU",53,130,47,102,46.1,12,33,36.4,24,27,88.9,15,32,47,34,14,9,5,32,-5,"No",2024,FALSE,"West","CLE"
"759",22300350,"2023-12-18","regular",1610612754,"IND","IND","LAC",48,127,49,95,51.6,12,33,36.4,17,21,81,11,23,34,38,11,6,7,21,-24,"No",2024,TRUE,"East","LAC"
"760",22300350,"2023-12-18","regular",1610612746,"LAC","IND","LAC",48,151,56,98,57.1,19,38,50,20,23,87,14,32,46,26,11,4,9,19,24,"Yes",2024,FALSE,"West","IND"
"761",22300351,"2023-12-18","regular",1610612741,"CHI","PHI","CHI",48,108,42,89,47.2,12,29,41.4,12,15,80,11,34,45,24,10,7,9,15,4,"Yes",2024,FALSE,"East","PHI"
"762",22300351,"2023-12-18","regular",1610612755,"PHI","PHI","CHI",48,104,38,88,43.2,11,32,34.4,17,19,89.5,9,35,44,23,12,8,8,17,-4,"No",2024,TRUE,"East","CHI"
"763",22300352,"2023-12-18","regular",1610612737,"ATL","ATL","DET",48,130,46,85,54.1,16,36,44.4,22,27,81.5,11,29,40,25,18,6,10,24,6,"Yes",2024,TRUE,"East","DET"
"764",22300352,"2023-12-18","regular",1610612765,"DET","ATL","DET",48,124,48,94,51.1,9,22,40.9,19,27,70.4,12,24,36,23,13,7,3,26,-6,"No",2024,FALSE,"East","ATL"
"765",22300353,"2023-12-18","regular",1610612748,"MIA","MIA","MIN",48,108,41,87,47.1,11,30,36.7,15,18,83.3,9,31,40,27,15,10,4,18,-4,"No",2024,TRUE,"East","MIN"
"766",22300353,"2023-12-18","regular",1610612750,"MIN","MIA","MIN",48,112,42,85,49.4,11,29,37.9,17,19,89.5,12,33,45,27,14,10,9,19,4,"Yes",2024,FALSE,"West","MIA"
"767",22300354,"2023-12-18","regular",1610612766,"CHA","TOR","CHA",48,99,39,89,43.8,8,32,25,13,13,100,10,26,36,18,13,8,6,19,-15,"No",2024,FALSE,"East","TOR"
"768",22300354,"2023-12-18","regular",1610612761,"TOR","TOR","CHA",48,114,44,86,51.2,8,29,27.6,18,22,81.8,15,36,51,30,19,4,4,16,15,"Yes",2024,TRUE,"East","CHA"
"769",22300355,"2023-12-18","regular",1610612763,"MEM","OKC","MEM",48,97,30,85,35.3,19,54,35.2,18,21,85.7,7,38,45,25,22,6,3,19,-19,"No",2024,FALSE,"West","OKC"
"770",22300355,"2023-12-18","regular",1610612760,"OKC","OKC","MEM",48,116,42,92,45.7,11,36,30.6,21,23,91.3,10,43,53,31,12,11,10,18,19,"Yes",2024,TRUE,"West","MEM"
"771",22300356,"2023-12-18","regular",1610612742,"DAL","DEN","DAL",48,104,41,92,44.6,13,38,34.2,9,19,47.4,15,28,43,19,11,2,0,20,-26,"No",2024,FALSE,"West","DEN"
"772",22300356,"2023-12-18","regular",1610612743,"DEN","DEN","DAL",48,130,49,87,56.3,14,26,53.8,18,22,81.8,9,37,46,29,9,7,4,19,26,"Yes",2024,TRUE,"West","DAL"
"773",22300357,"2023-12-18","regular",1610612751,"BKN","UTA","BKN",48,108,39,90,43.3,16,39,41,14,20,70,11,25,36,25,14,4,9,17,-17,"No",2024,FALSE,"East","UTA"
"774",22300357,"2023-12-18","regular",1610612762,"UTA","UTA","BKN",48,125,45,91,49.5,14,34,41.2,21,24,87.5,12,39,51,30,14,6,8,20,17,"Yes",2024,TRUE,"West","BKN"
"775",22300358,"2023-12-18","regular",1610612758,"SAC","SAC","WAS",48,143,53,100,53,17,43,39.5,20,26,76.9,9,33,42,35,7,8,5,24,12,"Yes",2024,TRUE,"West","WAS"
"776",22300358,"2023-12-18","regular",1610612764,"WAS","SAC","WAS",48,131,44,85,51.8,18,38,47.4,25,30,83.3,5,34,39,26,12,3,6,21,-12,"No",2024,FALSE,"East","SAC"
"777",22300359,"2023-12-18","regular",1610612747,"LAL","LAL","NYK",48,109,42,99,42.4,13,41,31.7,12,13,92.3,9,32,41,29,10,9,3,17,-5,"No",2024,TRUE,"West","NYK"
"778",22300359,"2023-12-18","regular",1610612752,"NYK","LAL","NYK",48,114,42,88,47.7,10,30,33.3,20,23,87,11,41,52,21,16,5,6,16,5,"Yes",2024,FALSE,"East","LAL"
"779",22300360,"2023-12-19","regular",1610612763,"MEM","NOP","MEM",48,115,41,82,50,10,31,32.3,23,29,79.3,13,29,42,19,18,5,7,19,2,"Yes",2024,FALSE,"West","NOP"
"780",22300360,"2023-12-19","regular",1610612740,"NOP","NOP","MEM",48,113,40,85,47.1,11,25,44,22,24,91.7,11,28,39,23,11,4,3,23,-2,"No",2024,TRUE,"West","MEM"
"781",22300361,"2023-12-19","regular",1610612749,"MIL","MIL","SAS",48,132,50,106,47.2,18,49,36.7,14,18,77.8,11,36,47,34,7,11,7,15,13,"Yes",2024,TRUE,"East","SAS"
"782",22300361,"2023-12-19","regular",1610612759,"SAS","MIL","SAS",48,119,46,96,47.9,9,30,30,18,21,85.7,8,44,52,27,16,4,4,17,-13,"No",2024,FALSE,"West","MIL"
"783",22300362,"2023-12-19","regular",1610612738,"BOS","GSW","BOS",53,126,47,114,41.2,17,58,29.3,15,17,88.2,18,37,55,28,8,6,5,13,-6,"No",2024,FALSE,"East","GSW"
"784",22300362,"2023-12-19","regular",1610612744,"GSW","GSW","BOS",53,132,50,109,45.9,20,50,40,12,14,85.7,18,41,59,29,10,4,5,15,6,"Yes",2024,TRUE,"West","BOS"
"785",22300363,"2023-12-19","regular",1610612756,"PHX","POR","PHX",48,104,42,94,44.7,5,23,21.7,15,21,71.4,14,33,47,23,15,10,6,15,-5,"No",2024,FALSE,"West","POR"
"786",22300363,"2023-12-19","regular",1610612757,"POR","POR","PHX",48,109,39,87,44.8,14,28,50,17,19,89.5,10,32,42,23,17,8,4,18,5,"Yes",2024,TRUE,"West","PHX"
"787",22300364,"2023-12-20","regular",1610612739,"CLE","CLE","UTA",48,124,45,96,46.9,23,51,45.1,11,16,68.8,14,30,44,34,12,8,3,23,8,"Yes",2024,TRUE,"East","UTA"
"788",22300364,"2023-12-20","regular",1610612762,"UTA","CLE","UTA",48,116,40,78,51.3,13,30,43.3,23,28,82.1,6,32,38,24,16,5,6,22,-8,"No",2024,FALSE,"West","CLE"
"789",22300365,"2023-12-20","regular",1610612766,"CHA","IND","CHA",48,113,45,95,47.4,8,31,25.8,15,19,78.9,16,21,37,23,12,6,0,18,-31,"No",2024,FALSE,"East","IND"
"790",22300365,"2023-12-20","regular",1610612754,"IND","IND","CHA",48,144,49,80,61.3,18,39,46.2,28,30,93.3,8,30,38,37,13,6,8,20,31,"Yes",2024,TRUE,"East","CHA"
"791",22300366,"2023-12-20","regular",1610612748,"MIA","ORL","MIA",48,115,40,83,48.2,15,29,51.7,20,24,83.3,10,29,39,25,11,6,2,17,9,"Yes",2024,FALSE,"East","ORL"
"792",22300366,"2023-12-20","regular",1610612753,"ORL","ORL","MIA",48,106,41,89,46.1,9,36,25,15,19,78.9,15,34,49,29,12,8,5,24,-9,"No",2024,TRUE,"East","MIA"
"793",22300367,"2023-12-20","regular",1610612750,"MIN","PHI","MIN",48,113,42,82,51.2,9,25,36,20,24,83.3,9,30,39,22,19,4,2,22,-14,"No",2024,FALSE,"West","PHI"
"794",22300367,"2023-12-20","regular",1610612755,"PHI","PHI","MIN",48,127,45,84,53.6,8,22,36.4,29,32,90.6,7,29,36,20,12,9,3,25,14,"Yes",2024,TRUE,"East","MIN"
"795",22300368,"2023-12-20","regular",1610612751,"BKN","BKN","NYK",48,102,37,101,36.6,15,47,31.9,13,17,76.5,17,32,49,25,11,6,9,20,-19,"No",2024,TRUE,"East","NYK"
"796",22300368,"2023-12-20","regular",1610612752,"NYK","BKN","NYK",48,121,44,95,46.3,13,33,39.4,20,25,80,12,42,54,24,11,8,7,15,19,"Yes",2024,FALSE,"East","BKN"
"797",22300369,"2023-12-20","regular",1610612743,"DEN","TOR","DEN",48,113,49,98,50,12,33,36.4,3,7,42.9,15,31,46,29,9,9,9,13,9,"Yes",2024,FALSE,"West","TOR"
"798",22300369,"2023-12-20","regular",1610612761,"TOR","TOR","DEN",48,104,43,90,47.8,9,27,33.3,9,13,69.2,10,31,41,26,11,3,5,12,-9,"No",2024,TRUE,"East","DEN"
"799",22300370,"2023-12-20","regular",1610612741,"CHI","CHI","LAL",48,124,48,88,54.5,18,34,52.9,10,11,90.9,7,41,48,25,16,7,6,15,16,"Yes",2024,TRUE,"East","LAL"
"800",22300370,"2023-12-20","regular",1610612747,"LAL","CHI","LAL",48,108,42,94,44.7,12,37,32.4,12,15,80,8,32,40,27,14,7,7,11,-16,"No",2024,FALSE,"West","CHI"
"801",22300371,"2023-12-20","regular",1610612737,"ATL","HOU","ATL",48,134,47,91,51.6,17,40,42.5,23,28,82.1,12,32,44,31,12,4,3,18,7,"Yes",2024,FALSE,"East","HOU"
"802",22300371,"2023-12-20","regular",1610612745,"HOU","HOU","ATL",48,127,44,89,49.4,16,34,47.1,23,23,100,8,29,37,25,9,4,6,23,-7,"No",2024,TRUE,"West","ATL"
"803",22300372,"2023-12-20","regular",1610612742,"DAL","DAL","LAC",48,111,39,91,42.9,14,43,32.6,19,27,70.4,13,23,36,23,8,8,3,19,-9,"No",2024,TRUE,"West","LAC"
"804",22300372,"2023-12-20","regular",1610612746,"LAC","DAL","LAC",48,120,43,77,55.8,11,31,35.5,23,25,92,7,37,44,27,14,6,4,22,9,"Yes",2024,FALSE,"West","DAL"
"805",22300373,"2023-12-20","regular",1610612738,"BOS","SAC","BOS",48,144,51,92,55.4,22,42,52.4,20,24,83.3,14,36,50,35,9,6,10,17,25,"Yes",2024,FALSE,"East","SAC"
"806",22300373,"2023-12-20","regular",1610612758,"SAC","SAC","BOS",48,119,43,91,47.3,21,44,47.7,12,23,52.2,12,25,37,29,7,4,8,15,-25,"No",2024,TRUE,"West","BOS"
"807",22300374,"2023-12-21","regular",1610612765,"DET","DET","UTA",48,111,43,86,50,9,31,29,16,19,84.2,12,29,41,24,21,6,9,19,-8,"No",2024,TRUE,"East","UTA"
"808",22300374,"2023-12-21","regular",1610612762,"UTA","DET","UTA",48,119,43,94,45.7,11,30,36.7,22,24,91.7,15,29,44,26,13,15,7,18,8,"Yes",2024,FALSE,"West","DET"
"809",22300375,"2023-12-21","regular",1610612739,"CLE","CLE","NOP",48,104,41,87,47.1,17,44,38.6,5,8,62.5,6,29,35,34,12,4,3,13,-19,"No",2024,TRUE,"East","NOP"
"810",22300375,"2023-12-21","regular",1610612740,"NOP","CLE","NOP",48,123,47,86,54.7,15,35,42.9,14,16,87.5,7,33,40,32,9,7,4,15,19,"Yes",2024,FALSE,"West","CLE"
"811",22300376,"2023-12-21","regular",1610612741,"CHI","CHI","SAS",48,114,49,90,54.4,7,28,25,9,11,81.8,5,31,36,24,12,11,5,18,19,"Yes",2024,TRUE,"East","SAS"
"812",22300376,"2023-12-21","regular",1610612759,"SAS","CHI","SAS",48,95,37,81,45.7,10,30,33.3,11,16,68.8,9,32,41,24,19,6,7,11,-19,"No",2024,FALSE,"West","CHI"
"813",22300377,"2023-12-21","regular",1610612754,"IND","MEM","IND",48,103,38,90,42.2,18,52,34.6,9,11,81.8,12,27,39,28,17,12,9,21,-13,"No",2024,FALSE,"East","MEM"
"814",22300377,"2023-12-21","regular",1610612763,"MEM","MEM","IND",48,116,43,84,51.2,16,35,45.7,14,21,66.7,8,33,41,27,20,8,7,14,13,"Yes",2024,TRUE,"West","IND"
"815",22300378,"2023-12-21","regular",1610612749,"MIL","MIL","ORL",48,118,38,90,42.2,11,37,29.7,31,35,88.6,10,41,51,26,13,3,6,22,4,"Yes",2024,TRUE,"East","ORL"
"816",22300378,"2023-12-21","regular",1610612753,"ORL","MIL","ORL",48,114,45,99,45.5,8,33,24.2,16,23,69.6,13,32,45,26,7,6,9,23,-4,"No",2024,FALSE,"East","MIL"
"817",22300379,"2023-12-21","regular",1610612746,"LAC","OKC","LAC",48,115,44,93,47.3,17,43,39.5,10,12,83.3,12,28,40,23,16,9,5,18,-19,"No",2024,FALSE,"West","OKC"
"818",22300379,"2023-12-21","regular",1610612760,"OKC","OKC","LAC",48,134,51,87,58.6,16,34,47.1,16,18,88.9,6,32,38,35,12,9,5,11,19,"Yes",2024,TRUE,"West","LAC"
"819",22300380,"2023-12-21","regular",1610612747,"LAL","MIN","LAL",48,111,41,83,49.4,10,24,41.7,19,24,79.2,7,31,38,21,18,6,6,18,-7,"No",2024,FALSE,"West","MIN"
"820",22300380,"2023-12-21","regular",1610612750,"MIN","MIN","LAL",48,118,42,87,48.3,14,36,38.9,20,25,80,9,31,40,32,14,13,7,19,7,"Yes",2024,TRUE,"West","LAL"
"821",22300381,"2023-12-21","regular",1610612757,"POR","POR","WAS",48,117,43,95,45.3,14,30,46.7,17,23,73.9,20,31,51,24,16,7,6,27,-1,"No",2024,TRUE,"West","WAS"
"822",22300381,"2023-12-21","regular",1610612764,"WAS","POR","WAS",48,118,42,84,50,12,30,40,22,32,68.8,7,30,37,26,12,9,6,17,1,"Yes",2024,FALSE,"East","POR"
"823",22300382,"2023-12-22","regular",1610612755,"PHI","PHI","TOR",48,121,44,83,53,14,31,45.2,19,21,90.5,3,35,38,34,14,6,6,21,10,"Yes",2024,TRUE,"East","TOR"
"824",22300382,"2023-12-22","regular",1610612761,"TOR","PHI","TOR",48,111,39,87,44.8,9,33,27.3,24,28,85.7,11,35,46,30,12,9,6,16,-10,"No",2024,FALSE,"East","PHI"
"825",22300383,"2023-12-22","regular",1610612751,"BKN","BKN","DEN",48,117,43,89,48.3,13,33,39.4,18,26,69.2,14,31,45,32,11,4,7,23,-5,"No",2024,TRUE,"East","DEN"
"826",22300383,"2023-12-22","regular",1610612743,"DEN","BKN","DEN",48,122,45,87,51.7,11,26,42.3,21,25,84,8,33,41,29,6,6,5,19,5,"Yes",2024,FALSE,"West","BKN"
"827",22300384,"2023-12-22","regular",1610612737,"ATL","MIA","ATL",48,113,42,96,43.8,19,54,35.2,10,14,71.4,12,31,43,29,14,9,2,23,-9,"No",2024,FALSE,"East","MIA"
"828",22300384,"2023-12-22","regular",1610612748,"MIA","MIA","ATL",48,122,40,86,46.5,17,39,43.6,25,30,83.3,12,36,48,21,17,7,2,18,9,"Yes",2024,TRUE,"East","ATL"
"829",22300385,"2023-12-22","regular",1610612742,"DAL","HOU","DAL",48,96,35,101,34.7,7,40,17.5,19,26,73.1,14,33,47,18,12,10,1,17,-26,"No",2024,FALSE,"West","HOU"
"830",22300385,"2023-12-22","regular",1610612745,"HOU","HOU","DAL",48,122,46,95,48.4,11,38,28.9,19,23,82.6,12,51,63,21,17,7,3,22,26,"Yes",2024,TRUE,"West","DAL"
"831",22300386,"2023-12-22","regular",1610612744,"GSW","GSW","WAS",48,129,47,97,48.5,18,45,40,17,20,85,14,43,57,33,12,5,2,17,11,"Yes",2024,TRUE,"West","WAS"
"832",22300386,"2023-12-22","regular",1610612764,"WAS","GSW","WAS",48,118,44,97,45.4,11,35,31.4,19,24,79.2,9,30,39,25,9,7,4,16,-11,"No",2024,FALSE,"East","GSW"
"833",22300387,"2023-12-22","regular",1610612756,"PHX","SAC","PHX",48,105,39,88,44.3,5,25,20,22,28,78.6,15,30,45,19,15,8,4,19,-15,"No",2024,FALSE,"West","SAC"
"834",22300387,"2023-12-22","regular",1610612758,"SAC","SAC","PHX",48,120,44,83,53,12,38,31.6,20,26,76.9,7,30,37,32,14,7,7,24,15,"Yes",2024,TRUE,"West","PHX"
"835",22300388,"2023-12-23","regular",1610612749,"MIL","NYK","MIL",48,130,48,91,52.7,16,32,50,18,23,78.3,12,41,53,25,14,4,2,22,19,"Yes",2024,FALSE,"East","NYK"
"836",22300388,"2023-12-23","regular",1610612752,"NYK","NYK","MIL",48,111,41,93,44.1,9,29,31,20,21,95.2,11,30,41,17,11,5,2,22,-19,"No",2024,TRUE,"East","MIL"
"837",22300389,"2023-12-23","regular",1610612738,"BOS","LAC","BOS",48,145,49,94,52.1,25,53,47.2,22,28,78.6,15,36,51,33,10,4,5,19,37,"Yes",2024,FALSE,"East","LAC"
"838",22300389,"2023-12-23","regular",1610612746,"LAC","LAC","BOS",48,108,41,89,46.1,11,34,32.4,15,15,100,9,25,34,25,11,4,4,24,-37,"No",2024,TRUE,"West","BOS"
"839",22300390,"2023-12-23","regular",1610612766,"CHA","CHA","DEN",48,95,34,88,38.6,8,28,28.6,19,23,82.6,13,34,47,23,18,8,11,15,-7,"No",2024,TRUE,"East","DEN"
"840",22300390,"2023-12-23","regular",1610612743,"DEN","CHA","DEN",48,102,39,90,43.3,12,30,40,12,14,85.7,12,36,48,25,17,11,13,21,7,"Yes",2024,FALSE,"West","CHA"
"841",22300391,"2023-12-23","regular",1610612754,"IND","IND","ORL",48,110,43,82,52.4,15,34,44.1,9,13,69.2,7,26,33,27,15,7,6,30,-7,"No",2024,TRUE,"East","ORL"
"842",22300391,"2023-12-23","regular",1610612753,"ORL","IND","ORL",48,117,39,73,53.4,6,18,33.3,33,41,80.5,10,29,39,22,15,9,5,18,7,"Yes",2024,FALSE,"East","IND"
"843",22300392,"2023-12-23","regular",1610612745,"HOU","NOP","HOU",48,106,35,82,42.7,9,29,31,27,35,77.1,13,31,44,21,12,9,2,20,2,"Yes",2024,FALSE,"West","NOP"
"844",22300392,"2023-12-23","regular",1610612740,"NOP","NOP","HOU",48,104,38,82,46.3,8,31,25.8,20,29,69,13,33,46,21,16,9,7,22,-2,"No",2024,TRUE,"West","HOU"
"845",22300393,"2023-12-23","regular",1610612737,"ATL","ATL","MEM",48,119,45,96,46.9,13,43,30.2,16,20,80,13,28,41,28,11,8,5,22,-6,"No",2024,TRUE,"East","MEM"
"846",22300393,"2023-12-23","regular",1610612763,"MEM","ATL","MEM",48,125,50,97,51.5,11,33,33.3,14,22,63.6,15,36,51,29,12,6,7,16,6,"Yes",2024,FALSE,"West","ATL"
"847",22300394,"2023-12-23","regular",1610612751,"BKN","BKN","DET",48,126,45,86,52.3,10,24,41.7,26,32,81.3,7,31,38,32,12,10,3,22,11,"Yes",2024,TRUE,"East","DET"
"848",22300394,"2023-12-23","regular",1610612765,"DET","BKN","DET",48,115,39,79,49.4,15,35,42.9,22,29,75.9,6,30,36,26,14,5,3,25,-11,"No",2024,FALSE,"East","BKN"
"849",22300395,"2023-12-23","regular",1610612761,"TOR","TOR","UTA",48,119,45,94,47.9,13,32,40.6,16,19,84.2,12,27,39,35,11,7,5,17,-7,"No",2024,TRUE,"East","UTA"
"850",22300395,"2023-12-23","regular",1610612762,"UTA","TOR","UTA",48,126,48,91,52.7,17,38,44.7,13,14,92.9,8,33,41,35,12,7,5,17,7,"Yes",2024,FALSE,"West","TOR"
"851",22300396,"2023-12-23","regular",1610612741,"CHI","CHI","CLE",48,95,35,80,43.8,8,35,22.9,17,19,89.5,5,32,37,23,12,6,5,22,-14,"No",2024,TRUE,"East","CLE"
"852",22300396,"2023-12-23","regular",1610612739,"CLE","CHI","CLE",48,109,39,88,44.3,12,45,26.7,19,26,73.1,15,33,48,28,13,7,4,16,14,"Yes",2024,FALSE,"East","CHI"
"853",22300397,"2023-12-23","regular",1610612747,"LAL","OKC","LAL",48,129,47,90,52.2,16,32,50,19,23,82.6,8,36,44,37,9,7,7,13,9,"Yes",2024,FALSE,"West","OKC"
"854",22300397,"2023-12-23","regular",1610612760,"OKC","OKC","LAL",48,120,46,95,48.4,13,41,31.7,15,19,78.9,11,31,42,24,9,6,7,17,-9,"No",2024,TRUE,"West","LAL"
"855",22300398,"2023-12-23","regular",1610612742,"DAL","DAL","SAS",48,144,52,100,52,23,45,51.1,17,21,81,11,41,52,26,13,7,6,18,25,"Yes",2024,TRUE,"West","SAS"
"856",22300398,"2023-12-23","regular",1610612759,"SAS","DAL","SAS",48,119,44,98,44.9,14,45,31.1,17,24,70.8,8,34,42,32,10,9,3,16,-25,"No",2024,FALSE,"West","DAL"
"857",22300399,"2023-12-23","regular",1610612744,"GSW","GSW","POR",48,126,48,83,57.8,10,33,30.3,20,24,83.3,13,36,49,38,18,8,2,14,20,"Yes",2024,TRUE,"West","POR"
"858",22300399,"2023-12-23","regular",1610612757,"POR","GSW","POR",48,106,38,84,45.2,13,35,37.1,17,25,68,8,22,30,26,12,13,3,20,-20,"No",2024,FALSE,"West","GSW"
"859",22300400,"2023-12-23","regular",1610612750,"MIN","SAC","MIN",48,110,44,87,50.6,10,33,30.3,12,14,85.7,7,36,43,31,12,9,5,18,12,"Yes",2024,FALSE,"West","SAC"
"860",22300400,"2023-12-23","regular",1610612758,"SAC","SAC","MIN",48,98,37,85,43.5,8,33,24.2,16,21,76.2,8,32,40,23,11,10,2,20,-12,"No",2024,TRUE,"West","MIN"
"861",22300401,"2023-12-25","regular",1610612749,"MIL","NYK","MIL",48,122,45,95,47.4,13,42,31,19,24,79.2,17,27,44,26,11,7,4,23,-7,"No",2024,FALSE,"East","NYK"
"862",22300401,"2023-12-25","regular",1610612752,"NYK","NYK","MIL",48,129,50,92,54.3,8,26,30.8,21,26,80.8,7,34,41,27,12,7,4,18,7,"Yes",2024,TRUE,"East","MIL"
"863",22300402,"2023-12-25","regular",1610612743,"DEN","DEN","GSW",48,120,40,82,48.8,14,34,41.2,26,32,81.3,10,33,43,25,14,6,4,17,6,"Yes",2024,TRUE,"West","GSW"
"864",22300402,"2023-12-25","regular",1610612744,"GSW","DEN","GSW",48,114,40,87,46,14,40,35,20,23,87,9,30,39,23,13,7,3,23,-6,"No",2024,FALSE,"West","DEN"
"865",22300403,"2023-12-25","regular",1610612738,"BOS","LAL","BOS",48,126,46,91,50.5,13,42,31,21,28,75,11,33,44,31,8,8,7,17,11,"Yes",2024,FALSE,"East","LAL"
"866",22300403,"2023-12-25","regular",1610612747,"LAL","LAL","BOS",48,115,43,90,47.8,13,32,40.6,16,21,76.2,13,30,43,24,12,4,1,19,-11,"No",2024,TRUE,"West","BOS"
"867",22300404,"2023-12-25","regular",1610612748,"MIA","MIA","PHI",48,119,40,84,47.6,12,32,37.5,27,35,77.1,13,43,56,27,14,5,7,17,6,"Yes",2024,TRUE,"East","PHI"
"868",22300404,"2023-12-25","regular",1610612755,"PHI","MIA","PHI",48,113,40,94,42.6,17,45,37.8,16,25,64,5,31,36,23,8,11,4,22,-6,"No",2024,FALSE,"East","MIA"
"869",22300405,"2023-12-25","regular",1610612742,"DAL","PHX","DAL",48,128,45,84,53.6,16,44,36.4,22,30,73.3,8,30,38,28,11,7,6,20,14,"Yes",2024,FALSE,"West","PHX"
"870",22300405,"2023-12-25","regular",1610612756,"PHX","PHX","DAL",48,114,40,90,44.4,14,41,34.1,20,25,80,14,33,47,28,16,5,2,21,-14,"No",2024,TRUE,"West","DAL"
"871",22300406,"2023-12-26","regular",1610612751,"BKN","DET","BKN",48,118,41,82,50,9,22,40.9,27,43,62.8,7,35,42,22,9,6,7,22,6,"Yes",2024,FALSE,"East","DET"
"872",22300406,"2023-12-26","regular",1610612765,"DET","DET","BKN",48,112,40,90,44.4,9,25,36,23,32,71.9,16,36,52,20,14,6,4,27,-6,"No",2024,TRUE,"East","BKN"
"873",22300407,"2023-12-26","regular",1610612753,"ORL","WAS","ORL",48,127,49,93,52.7,12,26,46.2,17,25,68,7,33,40,30,16,11,5,16,8,"Yes",2024,FALSE,"East","WAS"
"874",22300407,"2023-12-26","regular",1610612764,"WAS","WAS","ORL",48,119,43,87,49.4,16,42,38.1,17,21,81,10,37,47,27,20,10,8,21,-8,"No",2024,TRUE,"East","ORL"
"875",22300408,"2023-12-26","regular",1610612737,"ATL","CHI","ATL",48,113,41,89,46.1,13,45,28.9,18,21,85.7,12,28,40,24,16,6,3,21,-5,"No",2024,FALSE,"East","CHI"
"876",22300408,"2023-12-26","regular",1610612741,"CHI","CHI","ATL",48,118,42,92,45.7,7,25,28,27,31,87.1,18,30,48,23,10,10,2,17,5,"Yes",2024,TRUE,"East","ATL"
